Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Embarked_Q,Embarked_S,Title_Group_Miss,Title_Group_Mr,Title_Group_Mrs,Title_Group_Officer,Title_Group_Royalty,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
1,2,0,0.9504207707150204,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.2559007732643069,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.7836664487552625,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,2,0,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,-0.5457617817041348,-0.5609748304808925,1,-0.15847126585537136,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,3,1,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,-0.7423897687106156,-0.5609748304808925,1,-0.44024517084998394,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,0.1794803970538311,-0.5609748304808925,1,0.8808229052673663,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.44438851451107675,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,-0.5537107969904231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,1,-2.065383089233298,0.4327933656785018,2.0089333664952354,2.0316232164746784,1.299429290952638,0,0.08890172065120326,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,0.3152489688521941,-0.5609748304808925,1,1.0753834112949507,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1.553581542704684,-0.47454519624983954,0.7676298785983874,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0.04567961273052494,1.340131927606843,-0.4736736092984604,-0.03892566612842342,0.6792945838081278,0,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,-1.059797732142486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.5714089104441106,-0.5609748304808925,1,-0.19522438389814695,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,-2.146809793451902,0.4327933656785018,2.0089333664952354,2.0316232164746784,1.299429290952638,0,0.08890172065120326,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.9344566417526784,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,2,0,0.04567961273052494,0.4327933656785018,-0.4736736092984604,-0.002286910785600916,0.059159876663617626,0,-0.21972646259333062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,1.6063596257942268,-0.5609748304808925,1,2.925584377725662,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,-0.8590615452539705,1.340131927606843,2.0089333664952354,2.0316232164746784,1.9195639980971482,0,-0.14083676978875206,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,2,1,-0.2559007732643069,0.4327933656785018,0.7676298785983874,0.0954164367952591,0.6792945838081278,0,-0.45307725949234723,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,1.0258158672137283,0.4327933656785018,0.7676298785983874,0.1076293552428666,0.6792945838081278,0,-0.4472457647628935,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.2559007732643069,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.5609748304808925,1,-0.509957085034738,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.4066909662617228,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,-0.1497205234642343,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0,1.8551619286995158,-0.47454519624983954,-0.4736736092984604,-0.490803648689901,-0.5609748304808925,1,-0.07971458433513805,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,0.12107470922923289,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0.7996305777176045,0.4327933656785018,0.7676298785983874,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,3,0,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,-0.552254673456538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.18050567676559892,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.5714089104441106,-0.5609748304808925,1,-0.19522438389814695,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.5574811592591387,0.4327933656785018,0.7676298785983874,0.24197145816654914,0.6792945838081278,0,-0.3830713203632509,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,6.784163299176891,2.0089333664952354,2.0316232164746784,5.64037224096421,0,-0.6420862945469944,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0,2.3829276041904714,-0.47454519624983954,-0.4736736092984604,-0.8700147664881139,-0.5609748304808925,1,-0.6231356868247478,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,1,0.12107470922923289,0.4327933656785018,0.7676298785983874,-0.17204647720734526,0.6792945838081278,0,-0.580838098402948,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,-1.0098517382513863,-0.47454519624983954,0.7676298785983874,1.6576538832741783,0.059159876663617626,0,0.9696464408343636,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,3,1,-0.6328762557578467,1.340131927606843,-0.4736736092984604,-0.03892566612842342,0.6792945838081278,0,-0.5172517038919898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.2143036084604981,-0.47454519624983954,-0.4736736092984604,0.21754562127133412,-0.5609748304808925,1,0.935371533036758,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0.6488403847201886,-0.47454519624983954,0.7676298785983874,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0,-1.0098517382513863,1.340131927606843,-0.4736736092984604,-0.29539695352818096,0.6792945838081278,0,-0.6397620973679083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,-0.029715483768183015,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,1,0.8750256742163124,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,3,0,1.1766060602111441,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.1766060602111441,-0.47454519624983954,-0.4736736092984604,0.5595073378043441,-0.5609748304808925,1,1.425413106940432,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2,0,-2.065383089233298,0.4327933656785018,0.7676298785983874,0.0954164367952591,0.6792945838081278,0,-0.45307725949234723,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,-0.4066909662617228,2.2474704895351842,2.0089333664952354,2.0316232164746784,2.5396987052416584,0,-0.29399576341538886,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.33129586976301484,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,1,0.7996305777176045,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,-0.3882151337299979,0.059159876663617626,0,-0.49624992215326086,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0,-1.9899879927345898,0.4327933656785018,0.7676298785983874,-0.39798546848808397,0.6792945838081278,0,-0.6887662547582757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.9504207707150204,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,-0.4533712844366895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.4820860627604307,-0.47454519624983954,-0.4736736092984604,-0.7240703910392043,-0.5609748304808925,1,-0.4139929436765728,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,0.5350815009091292,-0.5609748304808925,1,1.390410137375884,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0,-1.0852468347500943,0.4327933656785018,0.7676298785983874,-0.8215685615901446,0.6792945838081278,0,-0.8911044206231027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.33129586976301484,0.4327933656785018,-0.4736736092984604,-0.30516728828626694,0.059159876663617626,0,-0.43674487389352906,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,-0.5540048219347654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.710636180746836,-0.5609748304808925,1,-0.3947413104160713,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.5574811592591387,-0.47454519624983954,0.7676298785983874,1.5121149767177293,0.059159876663617626,0,0.8653655939076618,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,1,0.6488403847201886,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.789814973626365,-0.5609748304808925,1,-0.5082069365565106,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.789814973626365,-0.5609748304808925,1,-0.5082069365565106,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.7996305777176045,0.4327933656785018,4.491540342288931,0.18823461699707605,2.5396987052416584,0,-0.7342701151921883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.029715483768183015,0.4327933656785018,-0.4736736092984604,0.1794803970538311,0.059159876663617626,0,-0.08948741343755987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1.1766060602111441,-0.47454519624983954,0.7676298785983874,-0.46861521845428766,0.059159876663617626,0,-0.5538578094625942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.4226550952240647,-0.47454519624983954,-0.4736736092984604,-0.8303227815333896,-0.5609748304808925,1,-0.5662558612823572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,0.4327933656785018,-0.4736736092984604,-0.417526138004256,0.059159876663617626,0,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,-0.552254673456538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,2.3075325076917634,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,3,1,0.4226550952240647,-0.47454519624983954,-0.4736736092984604,-0.8215685615901446,-0.5609748304808925,1,-0.5537107969904231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0,-0.33129586976301484,0.4327933656785018,-0.4736736092984604,1.533692761030962,0.059159876663617626,0,0.8808229052673663,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0,-0.8590615452539705,0.4327933656785018,-0.4736736092984604,-0.8573963791480459,0.059159876663617626,0,-0.8324254424450942,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-1.9899879927345898,2.2474704895351842,0.7676298785983874,-0.14517805662260871,1.9195639980971482,0,-0.7647226987133452,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,-0.552254673456538,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,-0.18050567676559892,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0,-0.7082713522565546,-0.47454519624983954,-0.4736736092984604,-0.9787097406718207,-0.5609748304808925,1,-0.7788989013869873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,-0.5155015554137624,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.9504207707150204,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-2.140778185732006,-0.47454519624983954,2.0089333664952354,-0.4057186884491091,0.6792945838081278,0,-0.692462568344292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.19646980572794084,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,-0.505000664544398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,1.3655599553464393,0.059159876663617626,0,0.7603566852140173,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.8590615452539705,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-2.140778185732006,4.0621476133918675,2.0089333664952354,1.1164164190152461,3.779968119530679,0,-0.649387913998159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7971427246949295,-0.5609748304808925,1,-0.5187078274258751,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.9344566417526784,-0.47454519624983954,-0.4736736092984604,-0.588506996270761,-0.5609748304808925,1,-0.21972646259333062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0.49805019172277265,0.4327933656785018,2.0089333664952354,2.0316232164746784,1.299429290952638,0,0.08890172065120326,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,3,0,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7938892032204868,-0.5609748304808925,1,-0.5140454318798772,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.10511058026689096,1.340131927606843,-0.4736736092984604,-0.7875775669667633,0.6792945838081278,0,-0.8748630427451524,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.4820860627604307,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,3,1,-0.4066909662617228,-0.47454519624983954,2.0089333664952354,-0.35890412945574,0.6792945838081278,0,-0.6700956707925456,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,3,0,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.7938892032204868,-0.5609748304808925,1,-0.5140454318798772,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0.12107470922923289,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.5609748304808925,1,-0.509957085034738,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,1.2520011567098521,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.5609748304808925,1,0.7603566852140173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.4820860627604307,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,1,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.5567534083069815,-0.5609748304808925,1,-0.174222602159418,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0,0.7242354812188965,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,-0.505000664544398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.2559007732643069,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.6328762557578467,0.4327933656785018,-0.4736736092984604,-0.6947593867649463,0.059159876663617626,0,-0.7158935561708005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.10511058026689096,0.4327933656785018,-0.4736736092984604,-0.4004280521776055,0.059159876663617626,0,-0.505000664544398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.7082713522565546,-0.47454519624983954,-0.4736736092984604,-0.7515494575463212,-0.5609748304808925,1,-0.4533712844366895,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.34725999872535673,0.4327933656785018,-0.4736736092984604,-0.14884193215689093,0.059159876663617626,0,-0.32473537128697505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1.628976639203392,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,0,-1.9899879927345898,0.4327933656785018,0.7676298785983874,-0.25875819818535845,0.6792945838081278,0,-0.6222606125856343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,-0.5155015554137624,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.6328762557578467,2.2474704895351842,0.7676298785983874,0.06936383916282275,1.9195639980971482,0,-0.7032364823762599,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.839687647399015,-0.5609748304808925,1,-0.579675999813405,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.2718649022266488,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,-1.059797732142486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,1.1012109637124363,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,-0.505000664544398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0.4226550952240647,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,1,0.34725999872535673,0.4327933656785018,0.7676298785983874,0.41295231643305413,0.6792945838081278,0,-0.3014023917752473,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.8590615452539705,-0.47454519624983954,2.0089333664952354,-0.539655322480331,0.6792945838081278,0,-0.756440996114373,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-1.4622223172436342,-0.47454519624983954,2.0089333664952354,0.005040840282963516,0.6792945838081278,0,-0.49624992215326086,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7969424328323887,-0.5609748304808925,1,-0.5184208030754457,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.029715483768183015,-0.47454519624983954,-0.4736736092984604,-0.7900201506562848,-0.5609748304808925,1,-0.5085009615008528,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.10511058026689096,0.4327933656785018,0.7676298785983874,-0.471262979173729,0.6792945838081278,0,-0.7237692243228238,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.8590615452539705,0.4327933656785018,0.7676298785983874,-0.18731262526685463,0.6792945838081278,0,-0.5881327172601998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,-0.552254673456538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.10511058026689096,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,-0.1497205234642343,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.5609748304808925,1,0.7603566852140173,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0.19646980572794084,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,3,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,-0.3882151337299979,0.059159876663617626,0,-0.49624992215326086,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
